% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
3668	1	1	1	0	28	2196	0	1	0
3669	1	1	1	0	28	2196	0	1	0
3670	1	1	1	0	28	2196	0	1	0
3671	1	1	1	0	28	2196	0	1	0
3672	1	1	1	0	28	2196	0	1	0
3673	1	1	1	0	28	2196	0	1	0
3674	1	1	1	0	28	2196	0	1	0
3675	1	1	1	0	28	2196	0	1	0
3676	1	1	1	0	28	2196	0	1	0
3677	1	1	1	0	28	2196	0	1	0
3678	1	1	1	0	28	2196	0	1	0
3679	1	1	1	0	28	2196	0	1	0
3680	1	1	1	0	28	2196	0	1	0
3681	1	1	1	0	28	2196	0	1	0
3682	1	1	1	0	28	2196	0	1	0
3683	1	1	1	0	28	2196	0	1	0
3684	1	1	1	0	28	2196	0	1	0
3685	1	1	1	0	28	2196	0	1	0
3689	1	1	1	0	28	2196	0	1	0
3690	1	1	1	0	28	2196	0	1	0
3691	1	1	1	0	28	2196	0	1	0
3692	1	1	1	0	28	2196	0	1	0
3693	1	1	1	0	28	2196	0	1	0
3694	1	1	1	0	28	2196	0	1	0
3695	1	1	1	0	28	2196	0	1	0
3696	1	1	1	0	28	2196	0	1	0
3697	1	1	1	0	28	2196	0	1	0
3698	1	1	1	0	28	2196	0	1	0
3699	1	1	1	0	28	2196	0	1	0
3700	1	1	1	0	28	2196	0	1	0
3701	1	1	1	0	28	2196	0	1	0
3702	1	1	1	0	28	2196	0	1	0
3703	1	1	1	0	28	2196	0	1	0
3704	1	1	1	0	28	2196	0	1	0
3705	1	1	1	0	28	2196	0	1	0
3708	1	1	1	0	28	2196	0	1	0
3709	1	1	1	0	28	2196	0	1	0
3710	1	1	1	0	28	2196	0	1	0
3711	1	1	1	0	28	2196	0	1	0
3712	1	1	1	0	28	2196	0	1	0
3713	1	1	1	0	28	2196	0	1	0
3714	1	1	1	0	28	2196	0	1	0
3715	1	1	1	0	28	2196	0	1	0
3716	1	1	1	0	28	2196	0	1	0
3717	1	1	1	0	28	2196	0	1	0
3718	1	1	1	0	28	2196	0	1	0
3719	1	1	1	0	28	2196	0	1	0
3720	1	1	1	0	28	2196	0	1	0
3724	1	1	1	0	28	2196	0	1	0
3725	1	1	1	0	28	2196	0	1	0
3726	1	1	1	0	28	2196	0	1	0
3727	1	1	1	0	28	2196	0	1	0
3728	1	1	1	0	28	2196	0	1	0
3729	1	1	1	0	28	2196	0	1	0
3730	1	1	1	0	28	2196	0	1	0
3731	1	1	1	0	28	2196	0	1	0
3732	1	1	1	0	28	2196	0	1	0
3733	1	1	1	0	28	2196	0	1	0
3734	1	1	1	0	28	2196	0	1	0
3735	1	1	1	0	28	2196	0	1	0
3736	1	1	1	0	28	2196	0	1	0
3737	1	1	1	0	28	2196	0	1	0
3739	1	1	1	0	28	2196	0	1	0
3741	1	1	1	0	28	2196	0	1	0
3742	1	1	1	0	28	2196	0	1	0
3743	1	1	1	0	28	2196	0	1	0
3744	1	1	1	0	28	2196	0	1	0
3745	1	1	1	0	28	2196	0	1	0
3747	1	1	1	0	28	2196	0	1	0
3748	1	1	1	0	28	2196	0	1	0
3749	1	1	1	0	28	2196	0	1	0
3750	1	1	1	0	28	2196	0	1	0
3751	1	1	1	0	28	2196	0	1	0
3752	1	1	1	0	28	2196	0	1	0
3753	1	1	1	0	28	2196	0	1	0
3755	1	1	1	0	28	2196	0	1	0
3756	1	1	1	0	28	2196	0	1	0
3757	1	1	1	0	28	2196	0	1	0
3758	1	1	1	0	28	2196	0	1	0
3759	1	1	1	0	28	2196	0	1	0
3760	1	1	1	0	28	2196	0	1	0
3761	1	1	1	0	28	2196	0	1	0
3762	1	1	1	0	28	2196	0	1	0
3767	1	1	1	0	28	2196	0	1	0
3768	1	1	1	0	28	2196	0	1	0
3769	1	1	1	0	28	2196	0	1	0
3770	1	1	1	0	28	2196	0	1	0
3771	1	1	1	0	28	2196	0	1	0
3772	1	1	1	0	28	2196	0	1	0
3773	1	1	1	0	28	2196	0	1	0
3774	1	1	1	0	28	2196	0	1	0
3779	1	1	1	0	28	2196	0	1	0
3780	1	1	1	0	28	2196	0	1	0
3781	1	1	1	0	28	2196	0	1	0
3782	1	1	1	0	28	2196	0	1	0
3783	1	1	1	0	28	2196	0	1	0
3784	1	1	1	0	28	2196	0	1	0
3785	1	1	1	0	28	2196	0	1	0
3786	1	1	1	0	28	2196	0	1	0
3790	1	1	1	0	28	2196	0	1	0
3791	1	1	1	0	28	2196	0	1	0
3792	1	1	1	0	28	2196	0	1	0
3793	1	1	1	0	28	2196	0	1	0
3794	1	1	1	0	28	2196	0	1	0
3795	1	1	1	0	28	2196	0	1	0
3796	1	1	1	0	28	2196	0	1	0
3797	1	1	1	0	28	2196	0	1	0
3798	1	1	1	0	28	2196	0	1	0
3799	1	1	1	0	28	2196	0	1	0
3800	1	1	1	0	28	2196	0	1	0
3805	1	1	1	0	28	2196	0	1	0
3806	1	1	1	0	28	2196	0	1	0
3807	1	1	1	0	28	2196	0	1	0
3808	1	1	1	0	28	2196	0	1	0
3809	1	1	1	0	28	2196	0	1	0
3810	1	1	1	0	28	2196	0	1	0
3811	1	1	1	0	28	2196	0	1	0
3812	1	1	1	0	28	2196	0	1	0
3813	1	1	1	0	28	2196	0	1	0
3814	1	1	1	0	28	2196	0	1	0
3815	1	1	1	0	28	2196	0	1	0
3816	1	1	1	0	28	2196	0	1	0
3817	1	1	1	0	28	2196	0	1	0
3818	1	1	1	0	28	2196	0	1	0
3819	1	1	1	0	28	2196	0	1	0
3820	1	1	1	0	28	2196	0	1	0
3821	1	1	1	0	28	2196	0	1	0
3822	1	1	1	0	28	2196	0	1	0
3823	1	1	1	0	28	2196	0	1	0
3824	1	1	1	0	28	2196	0	1	0
3825	1	1	1	0	28	2196	0	1	0
3826	1	1	1	0	28	2196	0	1	0
3827	1	1	1	0	28	2196	0	1	0
3828	1	1	1	0	28	2196	0	1	0
3829	1	1	1	0	28	2196	0	1	0
3830	1	1	1	0	28	2196	0	1	0
3831	1	1	1	0	28	2196	0	1	0
3832	1	1	1	0	28	2196	0	1	0
3833	1	1	1	0	28	2196	0	1	0
3834	1	1	1	0	28	2196	0	1	0
3835	1	1	1	0	28	2196	0	1	0
3836	1	1	1	0	28	2196	0	1	0
3837	1	1	1	0	28	2196	0	1	0
3838	1	1	1	0	28	2196	0	1	0
3839	1	1	1	0	28	2196	0	1	0
3840	1	1	1	0	28	2196	0	1	0
3841	1	1	1	0	28	2196	0	1	0
3842	1	1	1	0	28	2196	0	1	0
3843	1	1	1	0	28	2196	0	1	0
3844	1	1	1	0	28	2196	0	1	0
3845	1	1	1	0	28	2196	0	1	0
3846	1	1	1	0	28	2196	0	1	0
3847	1	1	1	0	28	2196	0	1	0
3848	1	1	1	0	28	2196	0	1	0
3849	1	1	1	0	28	2196	0	1	0
3850	1	1	1	0	28	2196	0	1	0
3851	1	1	1	0	28	2196	0	1	0
3852	1	1	1	0	28	2196	0	1	0
3853	1	1	1	0	28	2196	0	1	0
3854	1	1	1	0	28	2196	0	1	0
3855	1	1	1	0	28	2196	0	1	0
3856	1	1	1	0	28	2196	0	1	0
3857	1	1	1	0	28	2196	0	1	0
3858	1	1	1	0	28	2196	0	1	0
3859	1	1	1	0	28	2196	0	1	0
3860	1	1	1	0	28	2196	0	1	0
3861	1	1	1	0	28	2196	0	1	0
3862	1	1	1	0	28	2196	0	1	0
3863	1	1	1	0	28	2196	0	1	0
3864	1	1	1	0	28	2196	0	1	0
3865	1	1	1	0	28	2196	0	1	0
3866	1	1	1	0	28	2196	0	1	0
3867	1	1	1	0	28	2196	0	1	0
3868	1	1	1	0	28	2196	0	1	0
3869	1	1	1	0	28	2196	0	1	0
3870	1	1	1	0	28	2196	0	1	0
3871	1	1	1	0	28	2196	0	1	0
3872	1	1	1	0	28	2196	0	1	0
3873	1	1	1	0	28	2196	0	1	0
3874	1	1	1	0	28	2196	0	1	0
3875	1	1	1	0	28	2196	0	1	0
3876	1	1	1	0	28	2196	0	1	0
3877	1	1	1	0	28	2196	0	1	0
3878	1	1	1	0	28	2196	0	1	0
3879	1	1	1	0	28	2196	0	1	0
3880	1	1	1	0	28	2196	0	1	0
3881	1	1	1	0	28	2196	0	1	0
3883	1	1	1	0	28	2196	0	1	0
3885	1	1	1	0	28	2196	0	1	0
3887	1	1	1	0	28	2196	0	1	0
3888	1	1	1	0	28	2196	0	1	0
3889	1	1	1	0	28	2196	0	1	0
3891	1	1	1	0	28	2196	0	1	0
3892	1	1	1	0	28	2196	0	1	0
3893	1	1	1	0	28	2196	0	1	0
3895	1	1	1	0	28	2196	0	1	0
3896	1	1	1	0	28	2196	0	1	0
3897	1	1	1	0	28	2196	0	1	0
3899	1	1	1	0	28	2196	0	1	0
3900	1	1	1	0	28	2196	0	1	0
3901	1	1	1	0	28	2196	0	1	0
3903	1	1	1	0	28	2196	0	1	0
3904	1	1	1	0	28	2196	0	1	0
3905	1	1	1	0	28	2196	0	1	0
3906	1	1	1	0	28	2196	0	1	0
3907	1	1	1	0	28	2196	0	1	0
3908	1	1	1	0	28	2196	0	1	0
3909	1	1	1	0	28	2196	0	1	0
3910	1	1	1	0	28	2196	0	1	0
3911	1	1	1	0	28	2196	0	1	0
3912	1	1	1	0	28	2196	0	1	0
3913	1	1	1	0	28	2196	0	1	0
3914	1	1	1	0	28	2196	0	1	0
3915	1	1	1	0	28	2196	0	1	0
3916	1	1	1	0	28	2196	0	1	0
3917	1	1	1	0	28	2196	0	1	0
3918	1	1	1	0	28	2196	0	1	0
3919	1	1	1	0	28	2196	0	1	0
3920	1	1	1	0	28	2196	0	1	0
3921	1	1	1	0	28	2196	0	1	0
3922	1	1	1	0	28	2196	0	1	0
3923	1	1	1	0	28	2196	0	1	0
3924	1	1	1	0	28	2196	0	1	0
3925	1	1	1	0	28	2196	0	1	0
3926	1	1	1	0	28	2196	0	1	0
3927	1	1	1	0	28	2196	0	1	0
3928	1	1	1	0	28	2196	0	1	0
3929	1	1	1	0	28	2196	0	1	0
3930	1	1	1	0	28	2196	0	1	0
3931	1	1	1	0	28	2196	0	1	0
3932	1	1	1	0	28	2196	0	1	0
3933	1	1	1	0	28	2196	0	1	0
3934	1	1	1	0	28	2196	0	1	0
3935	1	1	1	0	28	2196	0	1	0
3936	1	1	1	0	28	2196	0	1	0
3937	1	1	1	0	28	2196	0	1	0
3938	1	1	1	0	28	2196	0	1	0
3939	1	1	1	0	28	2196	0	1	0
3940	1	1	1	0	28	2196	0	1	0
3941	1	1	1	0	28	2196	0	1	0
3942	1	1	1	0	28	2196	0	1	0
3943	1	1	1	0	28	2196	0	1	0
3944	1	1	1	0	28	2196	0	1	0
3945	1	1	1	0	28	2196	0	1	0
3946	1	1	1	0	28	2196	0	1	0
3947	1	1	1	0	28	2196	0	1	0
3948	1	1	1	0	28	2196	0	1	0
3949	1	1	1	0	28	2196	0	1	0
3950	1	1	1	0	28	2196	0	1	0
3951	1	1	1	0	28	2196	0	1	0
3952	1	1	1	0	28	2196	0	1	0
3953	1	1	1	0	28	2196	0	1	0
3954	1	1	1	0	28	2196	0	1	0
3955	1	1	1	0	28	2196	0	1	0
3956	1	1	1	0	28	2196	0	1	0
3957	1	1	1	0	28	2196	0	1	0
3958	1	1	1	0	28	2196	0	1	0
3959	1	1	1	0	28	2196	0	1	0
3960	1	1	1	0	28	2196	0	1	0
3961	1	1	1	0	28	2196	0	1	0
3962	1	1	1	0	28	2196	0	1	0
3963	1	1	1	0	28	2196	0	1	0
3964	1	1	1	0	28	2196	0	1	0
3965	1	1	1	0	28	2196	0	1	0
3970	1	1	1	0	28	2196	0	1	0
3971	1	1	1	0	28	2196	0	1	0
3972	1	1	1	0	28	2196	0	1	0
3973	1	1	1	0	28	2196	0	1	0
3974	1	1	1	0	28	2196	0	1	0
3975	1	1	1	0	28	2196	0	1	0
3976	1	1	1	0	28	2196	0	1	0
3977	1	1	1	0	28	2196	0	1	0
3982	1	1	1	0	28	2196	0	1	0
3983	1	1	1	0	28	2196	0	1	0
3984	1	1	1	0	28	2196	0	1	0
3985	1	1	1	0	28	2196	0	1	0
3986	1	1	1	0	28	2196	0	1	0
3987	1	1	1	0	28	2196	0	1	0
3988	1	1	1	0	28	2196	0	1	0
3989	1	1	1	0	28	2196	0	1	0
3994	1	1	1	0	28	2196	0	1	0
3995	1	1	1	0	28	2196	0	1	0
3996	1	1	1	0	28	2196	0	1	0
3997	1	1	1	0	28	2196	0	1	0
3998	1	1	1	0	28	2196	0	1	0
3999	1	1	1	0	28	2196	0	1	0
4000	1	1	1	0	28	2196	0	1	0
4001	1	1	1	0	28	2196	0	1	0
4006	1	1	1	0	28	2196	0	1	0
4007	1	1	1	0	28	2196	0	1	0
4008	1	1	1	0	28	2196	0	1	0
4009	1	1	1	0	28	2196	0	1	0
4010	1	1	1	0	28	2196	0	1	0
4011	1	1	1	0	28	2196	0	1	0
4012	1	1	1	0	28	2196	0	1	0
4013	1	1	1	0	28	2196	0	1	0
4014	1	1	1	0	28	2196	0	1	0
4019	1	1	1	0	28	2196	0	1	0
4020	1	1	1	0	28	2196	0	1	0
4021	1	1	1	0	28	2196	0	1	0
4022	1	1	1	0	28	2196	0	1	0
4023	1	1	1	0	28	2196	0	1	0
4024	1	1	1	0	28	2196	0	1	0
4025	1	1	1	0	28	2196	0	1	0
4026	1	1	1	0	28	2196	0	1	0
4027	1	1	1	0	28	2196	0	1	0
4029	1	1	1	0	28	2196	0	1	0
4030	1	1	1	0	28	2196	0	1	0
4031	1	1	1	0	28	2196	0	1	0
4032	1	1	1	0	28	2196	0	1	0
4033	1	1	1	0	28	2196	0	1	0
4034	1	1	1	0	28	2196	0	1	0
4035	1	1	1	0	28	2196	0	1	0
4036	1	1	1	0	28	2196	0	1	0
4037	1	1	1	0	28	2196	0	1	0
4038	1	1	1	0	28	2196	0	1	0
4039	1	1	1	0	28	2196	0	1	0
4040	1	1	1	0	28	2196	0	1	0
4041	1	1	1	0	28	2196	0	1	0
4042	1	1	1	0	28	2196	0	1	0
4043	1	1	1	0	28	2196	0	1	0
4044	1	1	1	0	28	2196	0	1	0
4045	1	1	1	0	28	2196	0	1	0
4046	1	1	1	0	28	2196	0	1	0
4047	1	1	1	0	28	2196	0	1	0
4048	1	1	1	0	28	2196	0	1	0
4049	1	1	1	0	28	2196	0	1	0
4050	1	1	1	0	28	2196	0	1	0
4051	1	1	1	0	28	2196	0	1	0
4052	1	1	1	0	28	2196	0	1	0
4053	1	1	1	0	28	2196	0	1	0
4054	1	1	1	0	28	2196	0	1	0
4055	1	1	1	0	28	2196	0	1	0
4056	1	1	1	0	28	2196	0	1	0
4057	1	1	1	0	28	2196	0	1	0
4058	1	1	1	0	28	2196	0	1	0
4059	1	1	1	0	28	2196	0	1	0
4060	1	1	1	0	28	2196	0	1	0
4061	1	1	1	0	28	2196	0	1	0
4062	1	1	1	0	28	2196	0	1	0
4063	1	1	1	0	28	2196	0	1	0
4064	1	1	1	0	28	2196	0	1	0
4065	1	1	1	0	28	2196	0	1	0
4066	1	1	1	0	28	2196	0	1	0
4067	1	1	1	0	28	2196	0	1	0
4070	1	1	1	0	28	2196	0	1	0
4072	1	1	1	0	28	2196	0	1	0
4073	1	1	1	0	28	2196	0	1	0
4074	1	1	1	0	28	2196	0	1	0
4076	1	1	1	0	28	2196	0	1	0
4077	1	1	1	0	28	2196	0	1	0
4078	1	1	1	0	28	2196	0	1	0
4079	1	1	1	0	28	2196	0	1	0
4080	1	1	1	0	28	2196	0	1	0
4082	1	1	1	0	28	2196	0	1	0
4084	1	1	1	0	28	2196	0	1	0
4086	1	1	1	0	28	2196	0	1	0
4087	1	1	1	0	28	2196	0	1	0
4088	1	1	1	0	28	2196	0	1	0
4089	1	1	1	0	28	2196	0	1	0
4090	1	1	1	0	28	2196	0	1	0
4091	1	1	1	0	28	2196	0	1	0
4092	1	1	1	0	28	2196	0	1	0
4093	1	1	1	0	28	2196	0	1	0
4094	1	1	1	0	28	2196	0	1	0
4095	1	1	1	0	28	2196	0	1	0
4096	1	1	1	0	28	2196	0	1	0
4097	1	1	1	0	28	2196	0	1	0
4098	1	1	1	0	28	2196	0	1	0
4099	1	1	1	0	28	2196	0	1	0
4100	1	1	1	0	28	2196	0	1	0
4101	1	1	1	0	28	2196	0	1	0
4102	1	1	1	0	28	2196	0	1	0
4103	1	1	1	0	28	2196	0	1	0
4104	1	1	1	0	28	2196	0	1	0
4105	1	1	1	0	28	2196	0	1	0
4106	1	1	1	0	28	2196	0	1	0
4107	1	1	1	0	28	2196	0	1	0
4108	1	1	1	0	28	2196	0	1	0
4109	1	1	1	0	28	2196	0	1	0
4110	1	1	1	0	28	2196	0	1	0
4111	1	1	1	0	28	2196	0	1	0
4112	1	1	1	0	28	2196	0	1	0
4113	1	1	1	0	28	2196	0	1	0
4114	1	1	1	0	28	2196	0	1	0
4115	1	1	1	0	28	2196	0	1	0
4116	1	1	1	0	28	2196	0	1	0
4117	1	1	1	0	28	2196	0	1	0
4118	1	1	1	0	28	2196	0	1	0
4119	1	1	1	0	28	2196	0	1	0
4120	1	1	1	0	28	2196	0	1	0
4121	1	1	1	0	28	2196	0	1	0
4124	1	1	1	0	28	2196	0	1	0
4125	1	1	1	0	28	2196	0	1	0
4127	1	1	1	0	28	2196	0	1	0
4128	1	1	1	0	28	2196	0	1	0
4129	1	1	1	0	28	2196	0	1	0
4130	1	1	1	0	28	2196	0	1	0
4131	1	1	1	0	28	2196	0	1	0
4132	1	1	1	0	28	2196	0	1	0
4136	1	1	1	0	28	2196	0	1	0
4137	1	1	1	0	28	2196	0	1	0
4139	1	1	1	0	28	2196	0	1	0
4140	1	1	1	0	28	2196	0	1	0
4141	1	1	1	0	28	2196	0	1	0
4142	1	1	1	0	28	2196	0	1	0
4143	1	1	1	0	28	2196	0	1	0
4144	1	1	1	0	28	2196	0	1	0
4148	1	1	1	0	28	2196	0	1	0
4149	1	1	1	0	28	2196	0	1	0
4151	1	1	1	0	28	2196	0	1	0
4152	1	1	1	0	28	2196	0	1	0
4153	1	1	1	0	28	2196	0	1	0
4154	1	1	1	0	28	2196	0	1	0
4155	1	1	1	0	28	2196	0	1	0
4156	1	1	1	0	28	2196	0	1	0
4157	1	1	1	0	28	2196	0	1	0
4158	1	1	1	0	28	2196	0	1	0
4161	1	1	1	0	28	2196	0	1	0
4162	1	1	1	0	28	2196	0	1	0
4163	1	1	1	0	28	2196	0	1	0
4164	1	1	1	0	28	2196	0	1	0
4165	1	1	1	0	28	2196	0	1	0
4166	1	1	1	0	28	2196	0	1	0
4167	1	1	1	0	28	2196	0	1	0
4168	1	1	1	0	28	2196	0	1	0
4169	1	1	1	0	28	2196	0	1	0
4170	1	1	1	0	28	2196	0	1	0
4171	1	1	1	0	28	2196	0	1	0
4172	1	1	1	0	28	2196	0	1	0
4173	1	1	1	0	28	2196	0	1	0
4174	1	1	1	0	28	2196	0	1	0
4175	1	1	1	0	28	2196	0	1	0
4176	1	1	1	0	28	2196	0	1	0
4177	1	1	1	0	28	2196	0	1	0
4178	1	1	1	0	28	2196	0	1	0
4179	1	1	1	0	28	2196	0	1	0
4180	1	1	1	0	28	2196	0	1	0
4181	1	1	1	0	28	2196	0	1	0
4182	1	1	1	0	28	2196	0	1	0
4183	1	1	1	0	28	2196	0	1	0
4184	1	1	1	0	28	2196	0	1	0
4185	1	1	1	0	28	2196	0	1	0
4186	1	1	1	0	28	2196	0	1	0
4187	1	1	1	0	28	2196	0	1	0
4188	1	1	1	0	28	2196	0	1	0
4189	1	1	1	0	28	2196	0	1	0
4190	1	1	1	0	28	2196	0	1	0
4191	1	1	1	0	28	2196	0	1	0
4192	1	1	1	0	28	2196	0	1	0
4196	1	1	1	0	28	2196	0	1	0
4198	1	1	1	0	28	2196	0	1	0
4199	1	1	1	0	28	2196	0	1	0
4200	1	1	1	0	28	2196	0	1	0
4201	1	1	1	0	28	2196	0	1	0
4202	1	1	1	0	28	2196	0	1	0
4203	1	1	1	0	28	2196	0	1	0
4204	1	1	1	0	28	2196	0	1	0
4206	1	1	1	0	28	2196	0	1	0
4210	1	1	1	0	28	2196	0	1	0
4211	1	1	1	0	28	2196	0	1	0
4212	1	1	1	0	28	2196	0	1	0
4213	1	1	1	0	28	2196	0	1	0
4214	1	1	1	0	28	2196	0	1	0
4215	1	1	1	0	28	2196	0	1	0
4216	1	1	1	0	28	2196	0	1	0
4218	1	1	1	0	28	2196	0	1	0
4222	1	1	1	0	28	2196	0	1	0
4223	1	1	1	0	28	2196	0	1	0
4224	1	1	1	0	28	2196	0	1	0
4225	1	1	1	0	28	2196	0	1	0
4226	1	1	1	0	28	2196	0	1	0
4227	1	1	1	0	28	2196	0	1	0
4228	1	1	1	0	28	2196	0	1	0
4230	1	1	1	0	28	2196	0	1	0
4234	1	1	1	0	28	2196	0	1	0
4235	1	1	1	0	28	2196	0	1	0
4236	1	1	1	0	28	2196	0	1	0
4237	1	1	1	0	28	2196	0	1	0
4238	1	1	1	0	28	2196	0	1	0
4239	1	1	1	0	28	2196	0	1	0
4240	1	1	1	0	28	2196	0	1	0
4242	1	1	1	0	28	2196	0	1	0
4246	1	1	1	0	28	2196	0	1	0
4247	1	1	1	0	28	2196	0	1	0
4248	1	1	1	0	28	2196	0	1	0
4249	1	1	1	0	28	2196	0	1	0
4250	1	1	1	0	28	2196	0	1	0
4251	1	1	1	0	28	2196	0	1	0
4252	1	1	1	0	28	2196	0	1	0
4254	1	1	1	0	28	2196	0	1	0
4255	1	1	1	0	28	2196	0	1	0
4258	1	1	1	0	28	2196	0	1	0
4259	1	1	1	0	28	2196	0	1	0
4260	1	1	1	0	28	2196	0	1	0
4261	1	1	1	0	28	2196	0	1	0
4262	1	1	1	0	28	2196	0	1	0
4263	1	1	1	0	28	2196	0	1	0
4264	1	1	1	0	28	2196	0	1	0
4265	1	1	1	0	28	2196	0	1	0
4266	1	1	1	0	28	2196	0	1	0
4267	1	1	1	0	28	2196	0	1	0
4270	1	1	1	0	28	2196	0	1	0
4271	1	1	1	0	28	2196	0	1	0
4272	1	1	1	0	28	2196	0	1	0
4273	1	1	1	0	28	2196	0	1	0
4274	1	1	1	0	28	2196	0	1	0
4275	1	1	1	0	28	2196	0	1	0
4276	1	1	1	0	28	2196	0	1	0
4277	1	1	1	0	28	2196	0	1	0
4278	1	1	1	0	28	2196	0	1	0
4279	1	1	1	0	28	2196	0	1	0
4280	1	1	1	0	28	2196	0	1	0
4281	1	1	1	0	28	2196	0	1	0
4283	1	1	1	0	28	2196	0	1	0
4284	1	1	1	0	28	2196	0	1	0
4285	1	1	1	0	28	2196	0	1	0
4287	1	1	1	0	28	2196	0	1	0
4288	1	1	1	0	28	2196	0	1	0
4290	1	1	1	0	28	2196	0	1	0
4291	1	1	1	0	28	2196	0	1	0
4293	1	1	1	0	28	2196	0	1	0
4295	1	1	1	0	28	2196	0	1	0
4296	1	1	1	0	28	2196	0	1	0
4297	1	1	1	0	28	2196	0	1	0
4299	1	1	1	0	28	2196	0	1	0
4300	1	1	1	0	28	2196	0	1	0
4302	1	1	1	0	28	2196	0	1	0
4303	1	1	1	0	28	2196	0	1	0
4305	1	1	1	0	28	2196	0	1	0
4307	1	1	1	0	28	2196	0	1	0
4308	1	1	1	0	28	2196	0	1	0
4309	1	1	1	0	28	2196	0	1	0
4310	1	1	1	0	28	2196	0	1	0
4311	1	1	1	0	28	2196	0	1	0
4314	1	1	1	0	28	2196	0	1	0
4315	1	1	1	0	28	2196	0	1	0
4317	1	1	1	0	28	2196	0	1	0
4319	1	1	1	0	28	2196	0	1	0
4320	1	1	1	0	28	2196	0	1	0
4321	1	1	1	0	28	2196	0	1	0
4322	1	1	1	0	28	2196	0	1	0
4323	1	1	1	0	28	2196	0	1	0
4326	1	1	1	0	28	2196	0	1	0
4327	1	1	1	0	28	2196	0	1	0
4328	1	1	1	0	28	2196	0	1	0
4329	1	1	1	0	28	2196	0	1	0
4331	1	1	1	0	28	2196	0	1	0
4333	1	1	1	0	28	2196	0	1	0
4334	1	1	1	0	28	2196	0	1	0
4335	1	1	1	0	28	2196	0	1	0
4338	1	1	1	0	28	2196	0	1	0
4339	1	1	1	0	28	2196	0	1	0
4340	1	1	1	0	28	2196	0	1	0
4341	1	1	1	0	28	2196	0	1	0
4343	1	1	1	0	28	2196	0	1	0
4345	1	1	1	0	28	2196	0	1	0
4346	1	1	1	0	28	2196	0	1	0
4347	1	1	1	0	28	2196	0	1	0
4350	1	1	1	0	28	2196	0	1	0
4351	1	1	1	0	28	2196	0	1	0
4352	1	1	1	0	28	2196	0	1	0
4353	1	1	1	0	28	2196	0	1	0
4354	1	1	1	0	28	2196	0	1	0
4357	1	1	1	0	28	2196	0	1	0
4358	1	1	1	0	28	2196	0	1	0
4359	1	1	1	0	28	2196	0	1	0
4360	1	1	1	0	28	2196	0	1	0
4362	1	1	1	0	28	2196	0	1	0
4363	1	1	1	0	28	2196	0	1	0
4364	1	1	1	0	28	2196	0	1	0
4366	1	1	1	0	28	2196	0	1	0
4369	1	1	1	0	28	2196	0	1	0
4370	1	1	1	0	28	2196	0	1	0
4371	1	1	1	0	28	2196	0	1	0
4372	1	1	1	0	28	2196	0	1	0
4374	1	1	1	0	28	2196	0	1	0
4375	1	1	1	0	28	2196	0	1	0
4376	1	1	1	0	28	2196	0	1	0
4378	1	1	1	0	28	2196	0	1	0
4381	1	1	1	0	28	2196	0	1	0
4382	1	1	1	0	28	2196	0	1	0
4383	1	1	1	0	28	2196	0	1	0
4384	1	1	1	0	28	2196	0	1	0
4386	1	1	1	0	28	2196	0	1	0
4387	1	1	1	0	28	2196	0	1	0
4388	1	1	1	0	28	2196	0	1	0
4390	1	1	1	0	28	2196	0	1	0
4393	1	1	1	0	28	2196	0	1	0
4394	1	1	1	0	28	2196	0	1	0
4395	1	1	1	0	28	2196	0	1	0
4396	1	1	1	0	28	2196	0	1	0
4398	1	1	1	0	28	2196	0	1	0
4399	1	1	1	0	28	2196	0	1	0
4400	1	1	1	0	28	2196	0	1	0
4402	1	1	1	0	28	2196	0	1	0
4405	1	1	1	0	28	2196	0	1	0
4406	1	1	1	0	28	2196	0	1	0
4407	1	1	1	0	28	2196	0	1	0
4408	1	1	1	0	28	2196	0	1	0
4410	1	1	1	0	28	2196	0	1	0
4411	1	1	1	0	28	2196	0	1	0
4412	1	1	1	0	28	2196	0	1	0
4414	1	1	1	0	28	2196	0	1	0
4415	1	1	1	0	28	2196	0	1	0
4417	1	1	1	0	28	2196	0	1	0
4418	1	1	1	0	28	2196	0	1	0
4419	1	1	1	0	28	2196	0	1	0
4420	1	1	1	0	28	2196	0	1	0
4421	1	1	1	0	28	2196	0	1	0
4424	1	1	1	0	28	2196	0	1	0
4425	1	1	1	0	28	2196	0	1	0
4426	1	1	1	0	28	2196	0	1	0
4427	1	1	1	0	28	2196	0	1	0
4428	1	1	1	0	28	2196	0	1	0
4429	1	1	1	0	28	2196	0	1	0
4431	1	1	1	0	28	2196	0	1	0
4432	1	1	1	0	28	2196	0	1	0
4433	1	1	1	0	28	2196	0	1	0
4434	1	1	1	0	28	2196	0	1	0
4435	1	1	1	0	28	2196	0	1	0
4436	1	1	1	0	28	2196	0	1	0
4437	1	1	1	0	28	2196	0	1	0
4438	1	1	1	0	28	2196	0	1	0
4439	1	1	1	0	28	2196	0	1	0
4440	1	1	1	0	28	2196	0	1	0
4441	1	1	1	0	28	2196	0	1	0
4442	1	1	1	0	28	2196	0	1	0
4443	1	1	1	0	28	2196	0	1	0
4444	1	1	1	0	28	2196	0	1	0
4445	1	1	1	0	28	2196	0	1	0
4446	1	1	1	0	28	2196	0	1	0
4447	1	1	1	0	28	2196	0	1	0
4448	1	1	1	0	28	2196	0	1	0
