% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
3414	1	1	1	0	0	28	2196	0	1	1	0
3415	1	1	1	0	0	28	2196	0	1	1	0
3416	1	1	1	0	0	28	2196	0	1	1	0
3417	1	1	1	0	0	28	2196	0	1	1	0
3418	1	1	1	0	0	28	2196	0	1	1	0
3419	1	1	1	0	0	28	2196	0	1	1	0
3420	1	1	1	0	0	28	2196	0	1	1	0
3421	1	1	1	0	0	28	2196	0	1	1	0
3422	1	1	1	0	0	28	2196	0	1	1	0
3423	1	1	1	0	0	28	2196	0	1	1	0
3424	1	1	1	0	0	28	2196	0	1	1	0
3425	1	1	1	0	0	28	2196	0	1	1	0
3426	1	1	1	0	0	28	2196	0	1	1	0
3427	1	1	1	0	0	28	2196	0	1	1	0
3428	1	1	1	0	0	28	2196	0	1	1	0
3429	1	1	1	0	0	28	2196	0	1	1	0
3430	1	1	1	0	0	28	2196	0	1	1	0
3431	1	1	1	0	0	28	2196	0	1	1	0
3432	1	1	1	0	0	28	2196	0	1	1	0
3434	1	1	1	0	0	28	2196	0	1	1	0
3435	1	1	1	0	0	28	2196	0	1	1	0
3436	1	1	1	0	0	28	2196	0	1	1	0
3439	1	1	1	0	0	28	2196	0	1	1	0
3440	1	1	1	0	0	28	2196	0	1	1	0
3441	1	1	1	0	0	28	2196	0	1	1	0
3442	1	1	1	0	0	28	2196	0	1	1	0
3443	1	1	1	0	0	28	2196	0	1	1	0
3445	1	1	1	0	0	28	2196	0	1	1	0
3446	1	1	1	0	0	28	2196	0	1	1	0
3447	1	1	1	0	0	28	2196	0	1	1	0
3448	1	1	1	0	0	28	2196	0	1	1	0
3449	1	1	1	0	0	28	2196	0	1	1	0
3450	1	1	1	0	0	28	2196	0	1	1	0
3454	1	1	1	0	0	28	2196	0	1	1	0
3455	1	1	1	0	0	28	2196	0	1	1	0
3456	1	1	1	0	0	28	2196	0	1	1	0
3457	1	1	1	0	0	28	2196	0	1	1	0
3461	1	1	1	0	0	28	2196	0	1	1	0
3488	1	1	1	0	0	28	2196	0	1	1	0
3501	1	1	1	0	0	28	2196	0	1	1	0
3502	1	1	1	0	0	28	2196	0	1	1	0
3503	1	1	1	0	0	28	2196	0	1	1	0
3504	1	1	1	0	0	28	2196	0	1	1	0
3506	1	1	1	0	0	28	2196	0	1	1	0
3507	1	1	1	0	0	28	2196	0	1	1	0
3508	1	1	1	0	0	28	2196	0	1	1	0
3509	1	1	1	0	0	28	2196	0	1	1	0
3510	1	1	1	0	0	28	2196	0	1	1	0
3511	1	1	1	0	0	28	2196	0	1	1	0
3512	1	1	1	0	0	28	2196	0	1	1	0
3513	1	1	1	0	0	28	2196	0	1	1	0
3514	1	1	1	0	0	28	2196	0	1	1	0
3515	1	1	1	0	0	28	2196	0	1	1	0
3516	1	1	1	0	0	28	2196	0	1	1	0
3517	1	1	1	0	0	28	2196	0	1	1	0
3518	1	1	1	0	0	28	2196	0	1	1	0
3519	1	1	1	0	0	28	2196	0	1	1	0
3532	1	1	1	0	0	28	2196	0	1	1	0
3533	1	1	1	0	0	28	2196	0	1	1	0
3536	1	1	1	0	0	28	2196	0	1	1	0
3537	1	1	1	0	0	28	2196	0	1	1	0
3538	1	1	1	0	0	28	2196	0	1	1	0
3551	1	1	1	0	0	28	2196	0	1	1	0
3568	1	1	1	0	0	28	2196	0	1	1	0
3570	1	1	1	0	0	28	2196	0	1	1	0
3571	1	1	1	0	0	28	2196	0	1	1	0
3572	1	1	1	0	0	28	2196	0	1	1	0
3575	1	1	1	0	0	28	2196	0	1	1	0
3576	1	1	1	0	0	28	2196	0	1	1	0
3577	1	1	1	0	0	28	2196	0	1	1	0
3578	1	1	1	0	0	28	2196	0	1	1	0
3583	1	1	1	0	0	28	2196	0	1	1	0
3598	1	1	1	0	0	28	2196	0	1	1	0
3602	1	1	1	0	0	28	2196	0	1	1	0
3603	1	1	1	0	0	28	2196	0	1	1	0
3604	1	1	1	0	0	28	2196	0	1	1	0
3605	1	1	1	0	0	28	2196	0	1	1	0
3606	1	1	1	0	0	28	2196	0	1	1	0
3607	1	1	1	0	0	28	2196	0	1	1	0
3608	1	1	1	0	0	28	2196	0	1	1	0
3609	1	1	1	0	0	28	2196	0	1	1	0
3610	1	1	1	0	0	28	2196	0	1	1	0
3611	1	1	1	0	0	28	2196	0	1	1	0
3612	1	1	1	0	0	28	2196	0	1	1	0
3613	1	1	1	0	0	28	2196	0	1	1	0
3614	1	1	1	0	0	28	2196	0	1	1	0
3615	1	1	1	0	0	28	2196	0	1	1	0
3616	1	1	1	0	0	28	2196	0	1	1	0
3617	1	1	1	0	0	28	2196	0	1	1	0
3618	1	1	1	0	0	28	2196	0	1	1	0
3619	1	1	1	0	0	28	2196	0	1	1	0
3620	1	1	1	0	0	28	2196	0	1	1	0
3621	1	1	1	0	0	28	2196	0	1	1	0
3622	1	1	1	0	0	28	2196	0	1	1	0
3623	1	1	1	0	0	28	2196	0	1	1	0
3624	1	1	1	0	0	28	2196	0	1	1	0
3625	1	1	1	0	0	28	2196	0	1	1	0
3626	1	1	1	0	0	28	2196	0	1	1	0
3627	1	1	1	0	0	28	2196	0	1	1	0
3628	1	1	1	0	0	28	2196	0	1	1	0
3629	1	1	1	0	0	28	2196	0	1	1	0
3630	1	1	1	0	0	28	2196	0	1	1	0
3631	1	1	1	0	0	28	2196	0	1	1	0
3633	1	1	1	0	0	28	2196	0	1	1	0
3634	1	1	1	0	0	28	2196	0	1	1	0
3635	1	1	1	0	0	28	2196	0	1	1	0
3636	1	1	1	0	0	28	2196	0	1	1	0
3637	1	1	1	0	0	28	2196	0	1	1	0
3638	1	1	1	0	0	28	2196	0	1	1	0
3639	1	1	1	0	0	28	2196	0	1	1	0
3640	1	1	1	0	0	28	2196	0	1	1	0
3641	1	1	1	0	0	28	2196	0	1	1	0
3642	1	1	1	0	0	28	2196	0	1	1	0
3643	1	1	1	0	0	28	2196	0	1	1	0
3644	1	1	1	0	0	28	2196	0	1	1	0
3645	1	1	1	0	0	28	2196	0	1	1	0
3646	1	1	1	0	0	28	2196	0	1	1	0
3647	1	1	1	0	0	28	2196	0	1	1	0
3648	1	1	1	0	0	28	2196	0	1	1	0
3649	1	1	1	0	0	28	2196	0	1	1	0
3650	1	1	1	0	0	28	2196	0	1	1	0
3651	1	1	1	0	0	28	2196	0	1	1	0
3652	1	1	1	0	0	28	2196	0	1	1	0
3653	1	1	1	0	0	28	2196	0	1	1	0
3654	1	1	1	0	0	28	2196	0	1	1	0
3655	1	1	1	0	0	28	2196	0	1	1	0
3656	1	1	1	0	0	28	2196	0	1	1	0
3657	1	1	1	0	0	28	2196	0	1	1	0
3658	1	1	1	0	0	28	2196	0	1	1	0
3660	1	1	1	0	0	28	2196	0	1	1	0
3661	1	1	1	0	0	28	2196	0	1	1	0
3662	1	1	1	0	0	28	2196	0	1	1	0
3663	1	1	1	0	0	28	2196	0	1	1	0
3664	1	1	1	0	0	28	2196	0	1	1	0
3665	1	1	1	0	0	28	2196	0	1	1	0
3666	1	1	1	0	0	28	2196	0	1	1	0
3667	1	1	1	0	0	28	2196	0	1	1	0
3668	1	1	1	0	0	28	2196	0	1	1	0
3669	1	1	1	0	0	28	2196	0	1	1	0
3671	1	1	1	0	0	28	2196	0	1	1	0
3672	1	1	1	0	0	28	2196	0	1	1	0
3673	1	1	1	0	0	28	2196	0	1	1	0
3674	1	1	1	0	0	28	2196	0	1	1	0
3675	1	1	1	0	0	28	2196	0	1	1	0
3676	1	1	1	0	0	28	2196	0	1	1	0
3677	1	1	1	0	0	28	2196	0	1	1	0
3682	1	1	1	0	0	28	2196	0	1	1	0
3683	1	1	1	0	0	28	2196	0	1	1	0
3684	1	1	1	0	0	28	2196	0	1	1	0
3685	1	1	1	0	0	28	2196	0	1	1	0
3689	1	1	1	0	0	28	2196	0	1	1	0
3691	1	1	1	0	0	28	2196	0	1	1	0
3692	1	1	1	0	0	28	2196	0	1	1	0
3693	1	1	1	0	0	28	2196	0	1	1	0
3694	1	1	1	0	0	28	2196	0	1	1	0
3695	1	1	1	0	0	28	2196	0	1	1	0
3696	1	1	1	0	0	28	2196	0	1	1	0
3697	1	1	1	0	0	28	2196	0	1	1	0
3701	1	1	1	0	0	28	2196	0	1	1	0
3702	1	1	1	0	0	28	2196	0	1	1	0
3703	1	1	1	0	0	28	2196	0	1	1	0
3704	1	1	1	0	0	28	2196	0	1	1	0
3705	1	1	1	0	0	28	2196	0	1	1	0
3708	1	1	1	0	0	28	2196	0	1	1	0
3709	1	1	1	0	0	28	2196	0	1	1	0
3710	1	1	1	0	0	28	2196	0	1	1	0
3711	1	1	1	0	0	28	2196	0	1	1	0
3713	1	1	1	0	0	28	2196	0	1	1	0
3717	1	1	1	0	0	28	2196	0	1	1	0
3718	1	1	1	0	0	28	2196	0	1	1	0
3719	1	1	1	0	0	28	2196	0	1	1	0
3720	1	1	1	0	0	28	2196	0	1	1	0
3724	1	1	1	0	0	28	2196	0	1	1	0
3725	1	1	1	0	0	28	2196	0	1	1	0
3726	1	1	1	0	0	28	2196	0	1	1	0
3727	1	1	1	0	0	28	2196	0	1	1	0
3728	1	1	1	0	0	28	2196	0	1	1	0
3730	1	1	1	0	0	28	2196	0	1	1	0
3732	1	1	1	0	0	28	2196	0	1	1	0
3734	1	1	1	0	0	28	2196	0	1	1	0
3736	1	1	1	0	0	28	2196	0	1	1	0
3741	1	1	1	0	0	28	2196	0	1	1	0
3742	1	1	1	0	0	28	2196	0	1	1	0
3744	1	1	1	0	0	28	2196	0	1	1	0
3745	1	1	1	0	0	28	2196	0	1	1	0
3748	1	1	1	0	0	28	2196	0	1	1	0
3749	1	1	1	0	0	28	2196	0	1	1	0
3750	1	1	1	0	0	28	2196	0	1	1	0
3751	1	1	1	0	0	28	2196	0	1	1	0
3752	1	1	1	0	0	28	2196	0	1	1	0
3753	1	1	1	0	0	28	2196	0	1	1	0
3783	1	1	1	0	0	28	2196	0	1	1	0
3786	1	1	1	0	0	28	2196	0	1	1	0
3790	1	1	1	0	0	28	2196	0	1	1	0
3791	1	1	1	0	0	28	2196	0	1	1	0
3792	1	1	1	0	0	28	2196	0	1	1	0
3800	1	1	1	0	0	28	2196	0	1	1	0
3805	1	1	1	0	0	28	2196	0	1	1	0
3806	1	1	1	0	0	28	2196	0	1	1	0
3807	1	1	1	0	0	28	2196	0	1	1	0
3809	1	1	1	0	0	28	2196	0	1	1	0
3810	1	1	1	0	0	28	2196	0	1	1	0
3811	1	1	1	0	0	28	2196	0	1	1	0
3812	1	1	1	0	0	28	2196	0	1	1	0
3813	1	1	1	0	0	28	2196	0	1	1	0
3815	1	1	1	0	0	28	2196	0	1	1	0
3816	1	1	1	0	0	28	2196	0	1	1	0
3817	1	1	1	0	0	28	2196	0	1	1	0
3818	1	1	1	0	0	28	2196	0	1	1	0
3819	1	1	1	0	0	28	2196	0	1	1	0
3820	1	1	1	0	0	28	2196	0	1	1	0
3821	1	1	1	0	0	28	2196	0	1	1	0
3822	1	1	1	0	0	28	2196	0	1	1	0
3823	1	1	1	0	0	28	2196	0	1	1	0
3824	1	1	1	0	0	28	2196	0	1	1	0
3825	1	1	1	0	0	28	2196	0	1	1	0
3826	1	1	1	0	0	28	2196	0	1	1	0
3827	1	1	1	0	0	28	2196	0	1	1	0
3828	1	1	1	0	0	28	2196	0	1	1	0
3829	1	1	1	0	0	28	2196	0	1	1	0
3830	1	1	1	0	0	28	2196	0	1	1	0
3831	1	1	1	0	0	28	2196	0	1	1	0
3832	1	1	1	0	0	28	2196	0	1	1	0
3833	1	1	1	0	0	28	2196	0	1	1	0
3835	1	1	1	0	0	28	2196	0	1	1	0
3836	1	1	1	0	0	28	2196	0	1	1	0
3837	1	1	1	0	0	28	2196	0	1	1	0
3838	1	1	1	0	0	28	2196	0	1	1	0
3839	1	1	1	0	0	28	2196	0	1	1	0
3840	1	1	1	0	0	28	2196	0	1	1	0
3841	1	1	1	0	0	28	2196	0	1	1	0
3842	1	1	1	0	0	28	2196	0	1	1	0
3843	1	1	1	0	0	28	2196	0	1	1	0
3844	1	1	1	0	0	28	2196	0	1	1	0
3845	1	1	1	0	0	28	2196	0	1	1	0
3846	1	1	1	0	0	28	2196	0	1	1	0
3847	1	1	1	0	0	28	2196	0	1	1	0
3848	1	1	1	0	0	28	2196	0	1	1	0
3849	1	1	1	0	0	28	2196	0	1	1	0
3850	1	1	1	0	0	28	2196	0	1	1	0
3851	1	1	1	0	0	28	2196	0	1	1	0
3852	1	1	1	0	0	28	2196	0	1	1	0
3853	1	1	1	0	0	28	2196	0	1	1	0
3854	1	1	1	0	0	28	2196	0	1	1	0
3855	1	1	1	0	0	28	2196	0	1	1	0
3856	1	1	1	0	0	28	2196	0	1	1	0
3857	1	1	1	0	0	28	2196	0	1	1	0
3858	1	1	1	0	0	28	2196	0	1	1	0
3859	1	1	1	0	0	28	2196	0	1	1	0
3860	1	1	1	0	0	28	2196	0	1	1	0
3861	1	1	1	0	0	28	2196	0	1	1	0
3862	1	1	1	0	0	28	2196	0	1	1	0
3863	1	1	1	0	0	28	2196	0	1	1	0
3864	1	1	1	0	0	28	2196	0	1	1	0
3865	1	1	1	0	0	28	2196	0	1	1	0
3867	1	1	1	0	0	28	2196	0	1	1	0
3868	1	1	1	0	0	28	2196	0	1	1	0
3869	1	1	1	0	0	28	2196	0	1	1	0
3870	1	1	1	0	0	28	2196	0	1	1	0
3872	1	1	1	0	0	28	2196	0	1	1	0
3873	1	1	1	0	0	28	2196	0	1	1	0
3874	1	1	1	0	0	28	2196	0	1	1	0
3878	1	1	1	0	0	28	2196	0	1	1	0
3889	1	1	1	0	0	28	2196	0	1	1	0
3893	1	1	1	0	0	28	2196	0	1	1	0
3896	1	1	1	0	0	28	2196	0	1	1	0
3897	1	1	1	0	0	28	2196	0	1	1	0
3899	1	1	1	0	0	28	2196	0	1	1	0
3900	1	1	1	0	0	28	2196	0	1	1	0
3901	1	1	1	0	0	28	2196	0	1	1	0
3903	1	1	1	0	0	28	2196	0	1	1	0
3904	1	1	1	0	0	28	2196	0	1	1	0
3905	1	1	1	0	0	28	2196	0	1	1	0
3906	1	1	1	0	0	28	2196	0	1	1	0
3907	1	1	1	0	0	28	2196	0	1	1	0
3908	1	1	1	0	0	28	2196	0	1	1	0
3909	1	1	1	0	0	28	2196	0	1	1	0
3910	1	1	1	0	0	28	2196	0	1	1	0
3911	1	1	1	0	0	28	2196	0	1	1	0
3912	1	1	1	0	0	28	2196	0	1	1	0
3913	1	1	1	0	0	28	2196	0	1	1	0
3914	1	1	1	0	0	28	2196	0	1	1	0
3915	1	1	1	0	0	28	2196	0	1	1	0
3916	1	1	1	0	0	28	2196	0	1	1	0
3917	1	1	1	0	0	28	2196	0	1	1	0
3918	1	1	1	0	0	28	2196	0	1	1	0
3919	1	1	1	0	0	28	2196	0	1	1	0
3920	1	1	1	0	0	28	2196	0	1	1	0
3921	1	1	1	0	0	28	2196	0	1	1	0
3922	1	1	1	0	0	28	2196	0	1	1	0
3923	1	1	1	0	0	28	2196	0	1	1	0
3924	1	1	1	0	0	28	2196	0	1	1	0
3925	1	1	1	0	0	28	2196	0	1	1	0
3926	1	1	1	0	0	28	2196	0	1	1	0
3927	1	1	1	0	0	28	2196	0	1	1	0
3928	1	1	1	0	0	28	2196	0	1	1	0
3929	1	1	1	0	0	28	2196	0	1	1	0
3930	1	1	1	0	0	28	2196	0	1	1	0
3931	1	1	1	0	0	28	2196	0	1	1	0
3932	1	1	1	0	0	28	2196	0	1	1	0
3933	1	1	1	0	0	28	2196	0	1	1	0
3934	1	1	1	0	0	28	2196	0	1	1	0
3935	1	1	1	0	0	28	2196	0	1	1	0
3936	1	1	1	0	0	28	2196	0	1	1	0
3937	1	1	1	0	0	28	2196	0	1	1	0
3938	1	1	1	0	0	28	2196	0	1	1	0
3939	1	1	1	0	0	28	2196	0	1	1	0
3940	1	1	1	0	0	28	2196	0	1	1	0
3941	1	1	1	0	0	28	2196	0	1	1	0
3942	1	1	1	0	0	28	2196	0	1	1	0
3943	1	1	1	0	0	28	2196	0	1	1	0
3944	1	1	1	0	0	28	2196	0	1	1	0
3945	1	1	1	0	0	28	2196	0	1	1	0
3946	1	1	1	0	0	28	2196	0	1	1	0
3947	1	1	1	0	0	28	2196	0	1	1	0
3948	1	1	1	0	0	28	2196	0	1	1	0
3949	1	1	1	0	0	28	2196	0	1	1	0
3950	1	1	1	0	0	28	2196	0	1	1	0
3951	1	1	1	0	0	28	2196	0	1	1	0
3952	1	1	1	0	0	28	2196	0	1	1	0
3953	1	1	1	0	0	28	2196	0	1	1	0
3954	1	1	1	0	0	28	2196	0	1	1	0
3955	1	1	1	0	0	28	2196	0	1	1	0
3956	1	1	1	0	0	28	2196	0	1	1	0
3957	1	1	1	0	0	28	2196	0	1	1	0
4006	1	1	1	0	0	28	2196	0	1	1	0
4013	1	1	1	0	0	28	2196	0	1	1	0
4019	1	1	1	0	0	28	2196	0	1	1	0
4022	1	1	1	0	0	28	2196	0	1	1	0
4023	1	1	1	0	0	28	2196	0	1	1	0
4024	1	1	1	0	0	28	2196	0	1	1	0
4025	1	1	1	0	0	28	2196	0	1	1	0
4026	1	1	1	0	0	28	2196	0	1	1	0
4027	1	1	1	0	0	28	2196	0	1	1	0
4030	1	1	1	0	0	28	2196	0	1	1	0
4031	1	1	1	0	0	28	2196	0	1	1	0
4032	1	1	1	0	0	28	2196	0	1	1	0
4033	1	1	1	0	0	28	2196	0	1	1	0
4034	1	1	1	0	0	28	2196	0	1	1	0
4035	1	1	1	0	0	28	2196	0	1	1	0
4036	1	1	1	0	0	28	2196	0	1	1	0
4037	1	1	1	0	0	28	2196	0	1	1	0
4038	1	1	1	0	0	28	2196	0	1	1	0
4039	1	1	1	0	0	28	2196	0	1	1	0
4040	1	1	1	0	0	28	2196	0	1	1	0
4041	1	1	1	0	0	28	2196	0	1	1	0
4042	1	1	1	0	0	28	2196	0	1	1	0
4043	1	1	1	0	0	28	2196	0	1	1	0
4044	1	1	1	0	0	28	2196	0	1	1	0
4045	1	1	1	0	0	28	2196	0	1	1	0
4046	1	1	1	0	0	28	2196	0	1	1	0
4047	1	1	1	0	0	28	2196	0	1	1	0
4048	1	1	1	0	0	28	2196	0	1	1	0
4049	1	1	1	0	0	28	2196	0	1	1	0
4050	1	1	1	0	0	28	2196	0	1	1	0
4051	1	1	1	0	0	28	2196	0	1	1	0
4052	1	1	1	0	0	28	2196	0	1	1	0
4053	1	1	1	0	0	28	2196	0	1	1	0
4054	1	1	1	0	0	28	2196	0	1	1	0
4055	1	1	1	0	0	28	2196	0	1	1	0
4056	1	1	1	0	0	28	2196	0	1	1	0
4057	1	1	1	0	0	28	2196	0	1	1	0
4058	1	1	1	0	0	28	2196	0	1	1	0
4059	1	1	1	0	0	28	2196	0	1	1	0
4063	1	1	1	0	0	28	2196	0	1	1	0
4073	1	1	1	0	0	28	2196	0	1	1	0
4079	1	1	1	0	0	28	2196	0	1	1	0
4080	1	1	1	0	0	28	2196	0	1	1	0
4082	1	1	1	0	0	28	2196	0	1	1	0
4084	1	1	1	0	0	28	2196	0	1	1	0
4086	1	1	1	0	0	28	2196	0	1	1	0
4087	1	1	1	0	0	28	2196	0	1	1	0
4088	1	1	1	0	0	28	2196	0	1	1	0
4089	1	1	1	0	0	28	2196	0	1	1	0
4090	1	1	1	0	0	28	2196	0	1	1	0
4091	1	1	1	0	0	28	2196	0	1	1	0
4092	1	1	1	0	0	28	2196	0	1	1	0
4093	1	1	1	0	0	28	2196	0	1	1	0
4094	1	1	1	0	0	28	2196	0	1	1	0
4095	1	1	1	0	0	28	2196	0	1	1	0
4096	1	1	1	0	0	28	2196	0	1	1	0
4097	1	1	1	0	0	28	2196	0	1	1	0
4098	1	1	1	0	0	28	2196	0	1	1	0
4099	1	1	1	0	0	28	2196	0	1	1	0
4100	1	1	1	0	0	28	2196	0	1	1	0
4101	1	1	1	0	0	28	2196	0	1	1	0
4102	1	1	1	0	0	28	2196	0	1	1	0
4103	1	1	1	0	0	28	2196	0	1	1	0
4104	1	1	1	0	0	28	2196	0	1	1	0
4105	1	1	1	0	0	28	2196	0	1	1	0
4107	1	1	1	0	0	28	2196	0	1	1	0
4108	1	1	1	0	0	28	2196	0	1	1	0
4109	1	1	1	0	0	28	2196	0	1	1	0
4110	1	1	1	0	0	28	2196	0	1	1	0
4111	1	1	1	0	0	28	2196	0	1	1	0
4113	1	1	1	0	0	28	2196	0	1	1	0
4114	1	1	1	0	0	28	2196	0	1	1	0
4118	1	1	1	0	0	28	2196	0	1	1	0
4120	1	1	1	0	0	28	2196	0	1	1	0
4121	1	1	1	0	0	28	2196	0	1	1	0
4148	1	1	1	0	0	28	2196	0	1	1	0
4151	1	1	1	0	0	28	2196	0	1	1	0
4154	1	1	1	0	0	28	2196	0	1	1	0
4156	1	1	1	0	0	28	2196	0	1	1	0
4158	1	1	1	0	0	28	2196	0	1	1	0
4161	1	1	1	0	0	28	2196	0	1	1	0
4162	1	1	1	0	0	28	2196	0	1	1	0
4163	1	1	1	0	0	28	2196	0	1	1	0
4164	1	1	1	0	0	28	2196	0	1	1	0
4165	1	1	1	0	0	28	2196	0	1	1	0
4166	1	1	1	0	0	28	2196	0	1	1	0
4167	1	1	1	0	0	28	2196	0	1	1	0
4168	1	1	1	0	0	28	2196	0	1	1	0
4169	1	1	1	0	0	28	2196	0	1	1	0
4171	1	1	1	0	0	28	2196	0	1	1	0
4172	1	1	1	0	0	28	2196	0	1	1	0
4173	1	1	1	0	0	28	2196	0	1	1	0
4174	1	1	1	0	0	28	2196	0	1	1	0
4175	1	1	1	0	0	28	2196	0	1	1	0
4176	1	1	1	0	0	28	2196	0	1	1	0
4177	1	1	1	0	0	28	2196	0	1	1	0
4178	1	1	1	0	0	28	2196	0	1	1	0
4179	1	1	1	0	0	28	2196	0	1	1	0
4180	1	1	1	0	0	28	2196	0	1	1	0
4181	1	1	1	0	0	28	2196	0	1	1	0
4182	1	1	1	0	0	28	2196	0	1	1	0
4183	1	1	1	0	0	28	2196	0	1	1	0
4185	1	1	1	0	0	28	2196	0	1	1	0
4199	1	1	1	0	0	28	2196	0	1	1	0
4248	1	1	1	0	0	28	2196	0	1	1	0
4251	1	1	1	0	0	28	2196	0	1	1	0
4252	1	1	1	0	0	28	2196	0	1	1	0
4254	1	1	1	0	0	28	2196	0	1	1	0
4258	1	1	1	0	0	28	2196	0	1	1	0
4259	1	1	1	0	0	28	2196	0	1	1	0
4263	1	1	1	0	0	28	2196	0	1	1	0
4264	1	1	1	0	0	28	2196	0	1	1	0
4265	1	1	1	0	0	28	2196	0	1	1	0
4267	1	1	1	0	0	28	2196	0	1	1	0
4270	1	1	1	0	0	28	2196	0	1	1	0
4272	1	1	1	0	0	28	2196	0	1	1	0
4273	1	1	1	0	0	28	2196	0	1	1	0
4274	1	1	1	0	0	28	2196	0	1	1	0
4276	1	1	1	0	0	28	2196	0	1	1	0
4277	1	1	1	0	0	28	2196	0	1	1	0
4280	1	1	1	0	0	28	2196	0	1	1	0
4300	1	1	1	0	0	28	2196	0	1	1	0
4320	1	1	1	0	0	28	2196	0	1	1	0
4346	1	1	1	0	0	28	2196	0	1	1	0
4353	1	1	1	0	0	28	2196	0	1	1	0
4408	1	1	1	0	0	28	2196	0	1	1	0
4410	1	1	1	0	0	28	2196	0	1	1	0
4411	1	1	1	0	0	28	2196	0	1	1	0
4418	1	1	1	0	0	28	2196	0	1	1	0
4419	1	1	1	0	0	28	2196	0	1	1	0
4424	1	1	1	0	0	28	2196	0	1	1	0
4425	1	1	1	0	0	28	2196	0	1	1	0
4426	1	1	1	0	0	28	2196	0	1	1	0
4427	1	1	1	0	0	28	2196	0	1	1	0
4428	1	1	1	0	0	28	2196	0	1	1	0
4429	1	1	1	0	0	28	2196	0	1	1	0
4431	1	1	1	0	0	28	2196	0	1	1	0
4432	1	1	1	0	0	28	2196	0	1	1	0
4433	1	1	1	0	0	28	2196	0	1	1	0
4434	1	1	1	0	0	28	2196	0	1	1	0
4435	1	1	1	0	0	28	2196	0	1	1	0
4436	1	1	1	0	0	28	2196	0	1	1	0
4437	1	1	1	0	0	28	2196	0	1	1	0
4438	1	1	1	0	0	28	2196	0	1	1	0
4439	1	1	1	0	0	28	2196	0	1	1	0
4440	1	1	1	0	0	28	2196	0	1	1	0
4441	1	1	1	0	0	28	2196	0	1	1	0
4442	1	1	1	0	0	28	2196	0	1	1	0
4443	1	1	1	0	0	28	2196	0	1	1	0
4444	1	1	1	0	0	28	2196	0	1	1	0
4445	1	1	1	0	0	28	2196	0	1	1	0
4446	1	1	1	0	0	28	2196	0	1	1	0
4447	1	1	1	0	0	28	2196	0	1	1	0
4448	1	1	1	0	0	28	2196	0	1	1	0
4449	1	1	1	0	0	28	2196	0	1	1	0
4450	1	1	1	0	0	28	2196	0	1	1	0
4451	1	1	1	0	0	28	2196	0	1	1	0
4452	1	1	1	0	0	28	2196	0	1	1	0
4453	1	1	1	0	0	28	2196	0	1	1	0
4454	1	1	1	0	0	28	2196	0	1	1	0
4457	1	1	1	0	0	28	2196	0	1	1	0
4458	1	1	1	0	0	28	2196	0	1	1	0
4461	1	1	1	0	0	28	2196	0	1	1	0
4462	1	1	1	0	0	28	2196	0	1	1	0
4467	1	1	1	0	0	28	2196	0	1	1	0
4474	1	1	1	0	0	28	2196	0	1	1	0
4477	1	1	1	0	0	28	2196	0	1	1	0
4480	1	1	1	0	0	28	2196	0	1	1	0
4481	1	1	1	0	0	28	2196	0	1	1	0
4482	1	1	1	0	0	28	2196	0	1	1	0
4489	1	1	1	0	0	28	2196	0	1	1	0
4490	1	1	1	0	0	28	2196	0	1	1	0
4495	1	1	1	0	0	28	2196	0	1	1	0
4496	1	1	1	0	0	28	2196	0	1	1	0
4497	1	1	1	0	0	28	2196	0	1	1	0
4498	1	1	1	0	0	28	2196	0	1	1	0
4499	1	1	1	0	0	28	2196	0	1	1	0
4529	1	1	1	0	0	28	2196	0	1	1	0
4537	1	1	1	0	0	28	2196	0	1	1	0
4562	1	1	1	0	0	28	2196	0	1	1	0
4563	1	1	1	0	0	28	2196	0	1	1	0
4568	1	1	1	0	0	28	2196	0	1	1	0
4594	1	1	1	0	0	28	2196	0	1	1	0
4600	1	1	1	0	0	28	2196	0	1	1	0
4647	1	1	1	0	0	28	2196	0	1	1	0
4962	3	1	1	0	0	28	2196	0	1	1	0
4982	3	1	1	0	0	28	2196	0	1	1	0
4997	3	1	1	0	0	28	2196	0	1	1	0
5017	3	1	1	0	0	28	2196	0	1	1	0
5032	3	1	1	0	0	28	2196	0	1	1	0
5052	3	1	1	0	0	28	2196	0	1	1	0
5053	3	1	1	0	0	28	2196	0	1	1	0
5068	3	1	1	0	0	28	2196	0	1	1	0
5088	3	1	1	0	0	28	2196	0	1	1	0
5089	3	1	1	0	0	28	2196	0	1	1	0
5124	3	1	1	0	0	28	2196	0	1	1	0
5145	3	1	1	0	0	28	2196	0	1	1	0
5146	3	1	1	0	0	28	2196	0	1	1	0
5159	3	1	1	0	0	28	2196	0	1	1	0
5180	3	1	1	0	0	28	2196	0	1	1	0
5181	3	1	1	0	0	28	2196	0	1	1	0
5182	3	1	1	0	0	28	2196	0	1	1	0
5196	3	1	1	0	0	28	2196	0	1	1	0
5217	3	1	1	0	0	28	2196	0	1	1	0
5260	3	1	1	0	0	28	2196	0	1	1	0
5284	3	1	1	0	0	28	2196	0	1	1	0
5285	3	1	1	0	0	28	2196	0	1	1	0
5298	3	1	1	0	0	28	2196	0	1	1	0
5315	3	1	1	0	0	28	2196	0	1	1	0
5316	3	1	1	0	0	28	2196	0	1	1	0
5330	3	1	1	0	0	28	2196	0	1	1	0
